Country,League,game_id,Season,Date,Time,Home,home_id,Away,Away_id,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Brazil,Serie A,1847,2016,29-10-16,21:30,Internacional,18,Santa Cruz,18,1,1,0,1.37,5,10.4,1.37,5.1,12,1.33,4.66,9.56
Brazil,Serie A,1848,2016,29-10-16,22:30,Figueirense,13,Gremio,13,0,0,0,2.5,3.18,3.21,2.57,3.2,3.27,2.39,3.06,3.07
Brazil,Serie A,1849,2016,29-10-16,22:30,Santos,25,Palmeiras,25,1,0,1,2.34,3.43,3.26,2.38,3.43,3.3,2.3,3.25,3.05
Brazil,Serie A,1850,2016,31-10-16,22:00,America MG,1,Sao Paulo,1,1,0,1,4.43,3.37,1.99,4.56,3.42,2.05,3.94,3.25,1.97
Brazil,Serie A,1851,2016,05-11-16,19:00,Flamengo RJ,14,Botafogo RJ,14,0,0,0,1.67,3.9,5.92,1.73,4,5.92,1.67,3.65,5.13
Brazil,Serie A,1852,2016,05-11-16,21:30,Sao Paulo,26,Corinthians,26,4,0,1,2.11,3.25,4.1,2.24,3.32,4.1,2.09,3.18,3.62
Brazil,Serie A,1853,2016,06-11-16,13:00,Ponte Preta,22,Santos,22,1,2,2,2.46,3.26,3.2,2.48,3.32,3.24,2.34,3.2,3
Brazil,Serie A,1854,2016,06-11-16,19:00,Cruzeiro,12,Fluminense,12,4,2,1,1.87,3.52,4.87,1.96,3.65,4.96,1.81,3.41,4.45
Brazil,Serie A,1855,2016,06-11-16,19:00,Palmeiras,21,Internacional,21,1,0,1,1.61,3.97,6.57,1.66,3.97,6.9,1.59,3.66,5.98
Brazil,Serie A,1856,2016,06-11-16,19:00,Santa Cruz,24,America MG,24,1,0,1,1.83,3.72,4.8,1.94,3.72,4.86,1.8,3.49,4.38
Brazil,Serie A,1857,2016,06-11-16,19:00,Vitoria,29,Atletico-PR,29,3,2,1,1.81,3.53,5.23,1.94,3.62,5.23,1.79,3.39,4.63
Brazil,Serie A,1858,2016,06-11-16,21:30,Chapecoense-SC,8,Figueirense,8,1,0,1,1.86,3.55,4.84,1.93,3.55,5.05,1.81,3.34,4.58
Brazil,Serie A,1859,2016,06-11-16,21:30,Coritiba,10,Atletico-MG,10,2,0,1,2.52,3.37,3.01,2.69,3.42,3.02,2.45,3.19,2.87
Brazil,Serie A,1860,2016,07-11-16,22:00,Gremio,17,Sport Recife,17,0,3,2,1.88,3.48,4.88,1.88,3.65,5.9,1.77,3.41,4.75
Brazil,Serie A,1861,2016,15-11-16,19:00,Fluminense,15,Atletico-PR,15,1,1,0,1.69,3.65,6.28,1.7,3.77,6.74,1.62,3.55,5.79
Brazil,Serie A,1862,2016,16-11-16,21:30,Botafogo RJ,7,Chapecoense-SC,7,0,2,2,1.61,3.9,6.86,1.66,3.96,6.86,1.6,3.65,5.87
Brazil,Serie A,1863,2016,16-11-16,23:00,Coritiba,10,Santa Cruz,10,1,0,1,1.45,4.69,8.23,1.46,4.8,8.8,1.41,4.43,7.39
Brazil,Serie A,1864,2016,16-11-16,23:45,America MG,1,Flamengo RJ,1,0,1,2,7.63,4.44,1.5,8.1,4.56,1.55,6.78,4.12,1.47
Brazil,Serie A,1865,2016,16-11-16,23:45,Figueirense,13,Corinthians,13,1,1,0,2.91,3.3,2.61,3.02,3.32,2.66,2.85,3.14,2.5
Brazil,Serie A,1866,2016,16-11-16,23:45,Sport Recife,27,Cruzeiro,27,0,1,2,2.24,3.19,3.77,2.27,3.27,3.82,2.17,3.13,3.45
Brazil,Serie A,1867,2016,17-11-16,21:30,Santos,25,Vitoria,25,3,2,1,1.43,4.91,8.09,1.44,5.1,8.52,1.4,4.59,7.12
Brazil,Serie A,1868,2016,17-11-16,21:30,Sao Paulo,26,Gremio,26,1,1,0,2.04,3.28,4.34,2.04,3.4,4.66,1.94,3.18,4.16
Brazil,Serie A,1869,2016,17-11-16,23:00,Atletico-MG,3,Palmeiras,3,1,1,0,2.31,3.47,3.3,2.34,3.47,3.45,2.2,3.3,3.2
Brazil,Serie A,1870,2016,17-11-16,23:00,Internacional,18,Ponte Preta,18,1,1,0,1.56,4.04,7.25,1.58,4.08,7.7,1.52,3.77,6.65
Brazil,Serie A,1871,2016,20-11-16,19:00,Atletico-PR,4,Sport Recife,4,2,0,1,1.83,3.67,4.86,1.93,3.67,5.05,1.81,3.4,4.49
Brazil,Serie A,1872,2016,20-11-16,19:00,Cruzeiro,12,Santos,12,2,2,0,2.19,3.61,3.44,2.25,3.62,3.55,2.14,3.34,3.29
Brazil,Serie A,1873,2016,20-11-16,19:00,Gremio,17,America MG,17,3,0,1,1.53,4.27,7.24,1.57,4.34,7.53,1.51,3.99,6.38
Brazil,Serie A,1874,2016,20-11-16,19:00,Palmeiras,21,Botafogo RJ,21,1,0,1,1.53,4.28,7.28,1.56,4.28,7.5,1.52,3.91,6.48
Brazil,Serie A,1875,2016,20-11-16,19:00,Ponte Preta,22,Fluminense,22,1,0,1,2.31,3.42,3.34,2.35,3.42,3.45,2.24,3.23,3.19
Brazil,Serie A,1876,2016,20-11-16,19:00,Vitoria,29,Figueirense,29,4,0,1,1.56,4.37,6.39,1.63,4.37,6.5,1.56,3.96,5.74
Brazil,Serie A,1877,2016,20-11-16,21:30,Chapecoense-SC,8,Sao Paulo,8,2,0,1,2.69,3.21,2.93,2.76,3.22,3,2.62,3.05,2.77
Brazil,Serie A,1878,2016,20-11-16,21:30,Flamengo RJ,14,Coritiba,14,2,2,0,1.4,4.83,9.52,1.45,4.86,9.91,1.39,4.41,8.01
Brazil,Serie A,1879,2016,20-11-16,21:30,Santa Cruz,24,Atletico-MG,24,3,3,0,2.33,3.85,2.97,2.4,3.85,3.2,2.28,3.48,2.9
Brazil,Serie A,1880,2016,21-11-16,22:00,Corinthians,9,Internacional,9,1,0,1,2,3.4,4.31,2.3,3.4,4.31,2.08,3.15,3.68
Brazil,Serie A,1881,2016,26-11-16,22:00,America MG,1,Sport Recife,1,2,2,0,3.57,3.38,2.23,3.62,3.42,2.36,3.33,3.23,2.18
Brazil,Serie A,1882,2016,26-11-16,22:00,Botafogo RJ,7,Ponte Preta,7,1,1,0,1.75,3.68,5.47,1.78,3.75,5.65,1.71,3.51,5.02
Brazil,Serie A,1883,2016,26-11-16,23:00,Corinthians,9,Atletico-PR,9,0,0,0,1.78,3.6,5.37,1.79,3.65,6.5,1.71,3.45,5.11
Brazil,Serie A,1884,2016,27-11-16,19:00,Atletico-MG,3,Sao Paulo,3,1,2,2,2.81,3.5,2.61,2.94,3.52,2.66,2.73,3.28,2.5
Brazil,Serie A,1885,2016,27-11-16,19:00,Flamengo RJ,14,Santos,14,2,0,1,1.88,3.76,4.43,1.95,3.77,4.75,1.84,3.48,4.13
Brazil,Serie A,1886,2016,27-11-16,19:00,Internacional,18,Cruzeiro,18,1,0,1,1.69,3.83,5.73,1.74,3.95,6.3,1.67,3.58,5.22
Brazil,Serie A,1887,2016,27-11-16,19:00,Palmeiras,21,Chapecoense-SC,21,1,0,1,1.46,4.49,8.66,1.46,4.56,9.31,1.43,4.22,7.58
Brazil,Serie A,1888,2016,27-11-16,21:30,Figueirense,13,Fluminense,13,1,0,1,2.95,3.26,2.63,3.2,3.26,2.68,2.94,3.14,2.42
Brazil,Serie A,1889,2016,27-11-16,21:30,Santa Cruz,24,Gremio,24,5,1,1,2.46,3.6,2.93,2.5,3.65,3.12,2.34,3.31,2.93
Brazil,Serie A,1890,2016,28-11-16,22:00,Coritiba,10,Vitoria,10,0,1,2,2.37,3.3,3.34,2.38,3.52,3.4,2.26,3.26,3.12
Brazil,Serie A,1891,2016,11-12-16,19:00,Atletico-PR,4,Flamengo RJ,4,0,0,0,2.18,3.48,3.59,2.2,3.57,3.72,2.13,3.29,3.34
Brazil,Serie A,1892,2016,11-12-16,19:00,Cruzeiro,12,Corinthians,12,3,2,1,2.51,3.41,2.99,2.52,3.47,3.07,2.39,3.28,2.87
Brazil,Serie A,1893,2016,11-12-16,19:00,Fluminense,15,Internacional,15,1,1,0,4.06,3.87,1.92,4.2,3.87,1.97,3.9,3.47,1.9
Brazil,Serie A,1894,2016,11-12-16,19:00,Gremio,17,Botafogo RJ,17,0,1,2,3.92,3.41,2.08,3.92,3.52,2.16,3.52,3.3,2.05
Brazil,Serie A,1895,2016,11-12-16,19:00,Ponte Preta,22,Coritiba,22,2,0,1,1.65,4.1,5.76,1.76,4.1,5.76,1.63,3.78,5.22
Brazil,Serie A,1896,2016,11-12-16,19:00,Santos,25,America MG,25,1,0,1,1.21,7.39,16.2,1.21,7.39,19.31,1.19,6.42,14.32
Brazil,Serie A,1897,2016,11-12-16,19:00,Sao Paulo,26,Santa Cruz,26,5,0,1,1.27,6.7,11,1.33,6.7,12,1.26,5.77,10.12
Brazil,Serie A,1898,2016,11-12-16,19:00,Sport Recife,27,Figueirense,27,2,0,1,1.24,6.36,15.86,1.3,6.36,15.86,1.24,5.55,11.75
Brazil,Serie A,1899,2016,11-12-16,19:00,Vitoria,29,Palmeiras,29,1,2,2,1.92,3.65,4.33,1.95,3.65,4.47,1.88,3.46,4
Brazil,Serie A,1900,2017,13-05-17,20:00,Flamengo RJ,14,Atletico-MG,14,1,1,0,1.91,3.7,4.34,1.95,3.7,4.75,1.87,3.49,4.04
Brazil,Serie A,1901,2017,13-05-17,23:00,Corinthians,9,Chapecoense-SC,9,1,1,0,1.37,4.85,10.91,1.37,5,12.4,1.34,4.55,9.79
Brazil,Serie A,1902,2017,14-05-17,15:00,Fluminense,15,Santos,15,3,2,1,2.01,3.75,3.83,2.01,3.75,4.33,1.92,3.43,3.9
Brazil,Serie A,1903,2017,14-05-17,20:00,Avai,5,Vitoria,5,0,0,0,2.39,3.31,3.29,2.45,3.31,3.4,2.32,3.11,3.15
Brazil,Serie A,1904,2017,14-05-17,20:00,Bahia,6,Atletico-PR,6,6,2,1,1.73,3.61,5.91,1.79,3.61,6,1.72,3.37,5.25
Brazil,Serie A,1905,2017,14-05-17,20:00,Cruzeiro,12,Sao Paulo,12,1,0,1,2.04,3.29,4.32,2.05,3.34,4.5,1.99,3.19,3.95
Brazil,Serie A,1906,2017,14-05-17,20:00,Palmeiras,21,Vasco,21,4,0,1,1.42,4.96,8.52,1.44,4.96,9.4,1.4,4.41,7.88
Brazil,Serie A,1907,2017,14-05-17,20:00,Ponte Preta,22,Sport Recife,22,4,0,1,1.63,4.02,6.24,1.75,4.02,6.5,1.61,3.69,5.65
Brazil,Serie A,1908,2017,14-05-17,23:00,Gremio,17,Botafogo RJ,17,2,0,1,1.72,3.69,5.77,1.75,3.94,6.3,1.69,3.48,5.27
Brazil,Serie A,1909,2017,16-05-17,0:00,Coritiba,10,Atletico GO,10,4,1,1,1.63,3.79,6.75,1.69,3.79,6.75,1.6,3.6,5.99
Brazil,Serie A,1910,2017,20-05-17,20:00,Santos,25,Coritiba,25,1,0,1,1.6,4.14,6.3,1.67,4.3,6.8,1.58,3.88,5.56
Brazil,Serie A,1911,2017,20-05-17,23:00,Atletico GO,2,Flamengo RJ,2,0,3,2,4.42,3.52,1.94,4.6,3.52,2,4.02,3.32,1.92
Brazil,Serie A,1912,2017,20-05-17,23:00,Chapecoense-SC,8,Palmeiras,8,1,0,1,3.18,3.42,2.39,3.4,3.42,2.43,3.03,3.19,2.34
Brazil,Serie A,1913,2017,21-05-17,15:00,Vasco,28,Bahia,28,2,1,1,1.88,3.65,4.58,1.89,3.72,4.84,1.82,3.46,4.31
Brazil,Serie A,1914,2017,21-05-17,20:00,Atletico-MG,3,Fluminense,3,1,2,2,1.68,4.22,5.21,1.7,4.22,5.7,1.64,3.92,4.91
Brazil,Serie A,1915,2017,21-05-17,20:00,Atletico-PR,4,Gremio,4,0,2,2,2.63,3.13,3.07,2.7,3.15,3.07,2.53,3.02,2.89
Brazil,Serie A,1916,2017,21-05-17,20:00,Vitoria,29,Corinthians,29,0,1,2,3.25,3.36,2.38,3.32,3.36,2.5,3.13,3.12,2.32
Brazil,Serie A,1917,2017,21-05-17,22:00,Botafogo RJ,7,Ponte Preta,7,2,0,1,2.14,3.34,3.88,2.14,3.38,4,2.06,3.22,3.63
Brazil,Serie A,1918,2017,21-05-17,23:00,Sport Recife,27,Cruzeiro,27,1,1,0,2.73,3.21,2.88,3,3.25,2.9,2.61,3.13,2.72
Brazil,Serie A,1919,2017,23-05-17,0:00,Sao Paulo,26,Avai,26,2,0,1,1.33,5.3,11.75,1.36,5.6,13,1.32,4.82,9.71
Brazil,Serie A,1920,2017,27-05-17,20:00,Vasco,28,Fluminense,28,3,2,1,2.74,3.47,2.69,2.81,3.47,2.78,2.63,3.23,2.62
Brazil,Serie A,1921,2017,27-05-17,23:00,Sao Paulo,26,Palmeiras,26,2,0,1,2.57,3.28,3.01,2.63,3.28,3.1,2.47,3.11,2.9
Brazil,Serie A,1922,2017,28-05-17,1:00,Vitoria,29,Coritiba,29,0,1,2,2.23,3.32,3.63,2.23,3.35,3.8,2.14,3.19,3.46
Brazil,Serie A,1923,2017,28-05-17,15:00,Atletico-MG,3,Ponte Preta,3,2,2,0,1.55,4.17,7.15,1.57,4.3,7.5,1.51,4.1,6.09
Brazil,Serie A,1924,2017,28-05-17,20:00,Atletico GO,2,Corinthians,2,0,1,2,4.28,3.4,2.01,4.7,3.4,2.05,4.06,3.23,1.94
Brazil,Serie A,1925,2017,28-05-17,20:00,Atletico-PR,4,Flamengo RJ,4,1,1,0,2.99,3.32,2.53,3.2,3.35,2.66,2.87,3.13,2.48
Brazil,Serie A,1926,2017,28-05-17,20:00,Santos,25,Cruzeiro,25,0,1,2,1.96,3.58,4.25,2.03,3.58,4.25,1.97,3.31,3.86
Brazil,Serie A,1927,2017,28-05-17,22:00,Sport Recife,27,Gremio,27,4,3,1,1.94,3.41,4.62,1.98,3.5,4.62,1.89,3.29,4.23
Brazil,Serie A,1928,2017,28-05-17,23:00,Botafogo RJ,7,Bahia,7,1,0,1,2.06,3.33,4.04,2.11,3.56,4.68,1.99,3.27,3.86
Brazil,Serie A,1929,2017,30-05-17,0:00,Chapecoense-SC,8,Avai,8,2,0,1,1.6,3.85,7.16,1.62,3.85,7.25,1.58,3.62,6.19
Brazil,Serie A,1930,2017,03-06-17,20:00,Coritiba,10,Atletico-PR,10,1,0,1,1.93,3.36,4.8,1.94,3.58,5.1,1.86,3.27,4.4
Brazil,Serie A,1931,2017,03-06-17,22:00,Fluminense,15,Vitoria,15,2,1,1,1.58,4.22,6.46,1.58,4.45,6.8,1.53,4.05,5.92
Brazil,Serie A,1932,2017,03-06-17,23:00,Corinthians,9,Santos,9,2,0,1,1.75,3.7,5.51,1.86,3.7,5.54,1.74,3.45,4.9
Brazil,Serie A,1933,2017,04-06-17,15:00,Avai,5,Sport Recife,5,1,0,1,2.47,3.22,3.22,2.5,3.28,3.25,2.4,3.08,3.04
Brazil,Serie A,1934,2017,04-06-17,15:00,Flamengo RJ,14,Botafogo RJ,14,0,0,0,1.65,3.81,6.45,1.74,3.81,6.45,1.65,3.62,5.37
Brazil,Serie A,1935,2017,04-06-17,20:00,Gremio,17,Vasco,17,2,0,1,1.4,4.83,9.55,1.48,4.83,10,1.39,4.4,8.36
Brazil,Serie A,1936,2017,04-06-17,20:00,Palmeiras,21,Atletico-MG,21,0,0,0,1.76,3.83,5.14,1.79,3.94,5.14,1.73,3.69,4.53
Brazil,Serie A,1937,2017,04-06-17,20:00,Ponte Preta,22,Sao Paulo,22,1,0,1,2.45,3.29,3.19,2.56,3.29,3.19,2.44,3.12,2.94
Brazil,Serie A,1938,2017,04-06-17,23:00,Cruzeiro,12,Chapecoense-SC,12,0,2,2,1.56,3.95,7.79,1.6,3.95,7.79,1.53,3.73,6.59
Brazil,Serie A,1939,2017,06-06-17,0:00,Bahia,6,Atletico GO,6,3,0,1,1.48,4.69,7.37,1.49,4.8,7.95,1.45,4.27,6.92
Brazil,Serie A,1940,2017,07-06-17,0:00,Fluminense,15,Atletico-PR,15,1,1,0,1.71,3.88,5.46,1.72,3.96,6,1.63,3.67,5.43
Brazil,Serie A,1941,2017,07-06-17,23:30,Atletico-MG,3,Avai,3,1,0,1,1.32,5.54,11.57,1.35,5.54,12,1.31,5.03,9.66
Brazil,Serie A,1942,2017,07-06-17,23:30,Coritiba,10,Palmeiras,10,1,0,1,2.56,3.2,3.1,2.57,3.26,3.13,2.44,3.09,2.95
Brazil,Serie A,1943,2017,08-06-17,1:00,Santos,25,Botafogo RJ,25,1,0,1,1.75,3.85,5.18,1.76,3.86,5.6,1.7,3.57,4.91
Brazil,Serie A,1944,2017,08-06-17,1:45,Sport Recife,27,Flamengo RJ,27,2,0,1,3.23,3.33,2.4,3.3,3.34,2.54,3.05,3.15,2.35
Brazil,Serie A,1945,2017,08-06-17,1:45,Vasco,28,Corinthians,28,2,5,2,2.6,3.31,2.96,2.67,3.35,3.05,2.51,3.11,2.84
Brazil,Serie A,1946,2017,08-06-17,23:30,Atletico GO,2,Ponte Preta,2,3,0,1,3.19,3.45,2.37,3.21,3.45,2.45,3.02,3.22,2.33
Brazil,Serie A,1947,2017,08-06-17,23:30,Sao Paulo,26,Vitoria,26,2,0,1,1.43,4.58,9.44,1.44,4.6,9.44,1.4,4.33,8.02
Brazil,Serie A,1948,2017,09-06-17,0:00,Chapecoense-SC,8,Gremio,8,3,6,2,2.57,3.22,3.07,2.6,3.24,3.07,2.5,3.07,2.89
Brazil,Serie A,1949,2017,09-06-17,1:00,Bahia,6,Cruzeiro,6,1,0,1,2.37,3.27,3.36,2.48,3.34,3.36,2.31,3.12,3.14
Brazil,Serie A,1950,2017,10-06-17,20:00,Palmeiras,21,Fluminense,21,3,1,1,1.54,4.21,7.19,1.65,4.23,7.5,1.55,3.81,6.11
Brazil,Serie A,1951,2017,10-06-17,23:00,Vasco,28,Sport Recife,28,2,1,1,1.77,3.8,5.06,1.83,3.89,5.3,1.75,3.61,4.54
Brazil,Serie A,1952,2017,11-06-17,15:00,Botafogo RJ,7,Coritiba,7,2,2,0,2.08,3.26,4.22,2.1,3.34,4.33,2.01,3.15,3.91
Brazil,Serie A,1953,2017,11-06-17,20:00,Avai,5,Flamengo RJ,5,1,1,0,3.75,3.33,2.18,3.86,3.4,2.2,3.52,3.2,2.1
Brazil,Serie A,1954,2017,11-06-17,20:00,Corinthians,9,Sao Paulo,9,3,2,1,2,3.27,4.55,2.02,3.36,4.79,1.95,3.18,4.15
Brazil,Serie A,1955,2017,11-06-17,20:00,Ponte Preta,22,Chapecoense-SC,22,3,2,1,1.88,3.51,4.81,1.93,3.58,4.81,1.85,3.36,4.33
Brazil,Serie A,1956,2017,11-06-17,20:00,Vitoria,29,Atletico-MG,29,2,0,1,2.61,3.45,2.84,2.82,3.45,2.84,2.59,3.28,2.64
Brazil,Serie A,1957,2017,11-06-17,22:30,Cruzeiro,12,Atletico GO,12,2,0,1,1.38,4.87,10.23,1.4,5.02,10.5,1.36,4.68,8.48
Brazil,Serie A,1958,2017,11-06-17,23:00,Atletico-PR,4,Santos,4,0,2,2,2.12,3.31,3.97,2.15,3.35,4.2,2.04,3.18,3.77
Brazil,Serie A,1959,2017,13-06-17,0:00,Gremio,17,Bahia,17,1,0,1,1.53,4.15,7.76,1.57,4.15,7.84,1.53,3.89,6.45
Brazil,Serie A,1960,2017,14-06-17,23:30,Atletico GO,2,Avai,2,3,1,1,1.97,3.38,4.52,1.99,3.42,4.52,1.92,3.26,4.12
Brazil,Serie A,1961,2017,14-06-17,23:30,Atletico-MG,3,Atletico-PR,3,0,1,2,1.6,4.11,6.36,1.62,4.11,6.8,1.57,3.85,5.82
Brazil,Serie A,1962,2017,14-06-17,23:30,Sport Recife,27,Sao Paulo,27,0,0,0,2.47,3.35,3.11,2.5,3.35,3.14,2.38,3.19,2.96
Brazil,Serie A,1963,2017,14-06-17,23:30,Vitoria,29,Botafogo RJ,29,2,2,0,2.33,3.29,3.42,2.33,3.29,3.56,2.25,3.11,3.31
Brazil,Serie A,1964,2017,15-06-17,1:00,Flamengo RJ,14,Ponte Preta,14,2,0,1,1.56,4.2,6.95,1.59,4.23,6.95,1.55,3.92,5.96
Brazil,Serie A,1965,2017,15-06-17,1:45,Chapecoense-SC,8,Vasco,8,2,1,1,1.76,3.71,5.31,1.78,3.86,5.4,1.74,3.51,4.75
Brazil,Serie A,1966,2017,15-06-17,1:45,Corinthians,9,Cruzeiro,9,1,0,1,1.91,3.48,4.68,1.95,3.56,5.1,1.82,3.33,4.59
Brazil,Serie A,1967,2017,15-06-17,1:45,Santos,25,Palmeiras,25,1,0,1,2.25,3.44,3.44,2.38,3.54,3.6,2.23,3.23,3.2
Brazil,Serie A,1968,2017,15-06-17,20:00,Coritiba,10,Bahia,10,0,0,0,1.92,3.45,4.67,1.96,3.54,5.2,1.83,3.31,4.56
Brazil,Serie A,1969,2017,16-06-17,1:00,Fluminense,15,Gremio,15,0,2,2,2.54,3.31,3.03,2.66,3.31,3.11,2.45,3.15,2.89
Brazil,Serie A,1970,2017,17-06-17,20:00,Atletico GO,2,Atletico-PR,2,0,1,2,2.32,3.32,3.42,2.5,3.32,3.42,2.28,3.15,3.17
Brazil,Serie A,1971,2017,17-06-17,23:00,Vasco,28,Avai,28,1,0,1,1.46,4.4,8.77,1.5,4.4,8.77,1.46,4.08,7.16
Brazil,Serie A,1972,2017,18-06-17,1:00,Santos,25,Ponte Preta,25,0,0,0,1.76,3.64,5.47,1.77,3.72,6.32,1.68,3.53,5.29
Brazil,Serie A,1973,2017,18-06-17,15:00,Coritiba,10,Corinthians,10,0,0,0,2.81,3.13,2.86,2.89,3.14,2.86,2.71,2.99,2.73
Brazil,Serie A,1974,2017,18-06-17,20:00,Bahia,6,Palmeiras,6,2,4,2,2.47,3.27,3.17,2.5,3.34,3.3,2.38,3.08,3.07
Brazil,Serie A,1975,2017,18-06-17,20:00,Chapecoense-SC,8,Botafogo RJ,8,0,2,2,1.85,3.54,4.91,1.88,3.6,5.2,1.81,3.39,4.49
Brazil,Serie A,1976,2017,18-06-17,20:00,Fluminense,15,Flamengo RJ,15,2,2,0,3.87,3.5,2.08,3.89,3.5,2.15,3.53,3.3,2.08
Brazil,Serie A,1977,2017,18-06-17,20:00,Sao Paulo,26,Atletico-MG,26,1,2,2,1.68,3.99,5.55,1.73,3.99,5.55,1.67,3.73,5.01
Brazil,Serie A,1978,2017,18-06-17,23:00,Sport Recife,27,Vitoria,27,1,3,2,1.69,3.78,5.89,1.73,3.92,5.9,1.68,3.6,5.13
Brazil,Serie A,1979,2017,20-06-17,0:00,Cruzeiro,12,Gremio,12,3,3,0,2.54,3.26,3.08,2.54,3.26,3.6,2.24,3.12,3.27
Brazil,Serie A,1980,2017,21-06-17,23:30,Vitoria,29,Santos,29,0,2,2,2.44,3.31,3.2,2.54,3.32,3.25,2.4,3.14,2.99
Brazil,Serie A,1981,2017,22-06-17,1:00,Botafogo RJ,7,Vasco,7,3,1,1,2.08,3.45,3.93,2.12,3.54,4.1,2.03,3.32,3.63
Brazil,Serie A,1982,2017,22-06-17,1:00,Palmeiras,21,Atletico GO,21,1,0,1,1.25,6.21,15.6,1.28,6.3,15.6,1.24,5.56,11.9
Brazil,Serie A,1983,2017,22-06-17,1:45,Atletico-MG,3,Sport Recife,3,2,2,0,1.46,4.7,7.75,1.49,4.8,7.8,1.44,4.35,6.88
Brazil,Serie A,1984,2017,22-06-17,1:45,Atletico-PR,4,Sao Paulo,4,1,0,1,2.58,3.11,3.17,2.63,3.24,3.25,2.44,3.02,3.04
Brazil,Serie A,1985,2017,22-06-17,1:45,Avai,5,Fluminense,5,0,3,2,3.17,3.24,2.5,3.17,3.26,2.6,2.9,3.12,2.46
Brazil,Serie A,1986,2017,22-06-17,23:30,Corinthians,9,Bahia,9,3,0,1,1.53,4.15,7.53,1.53,4.3,8.5,1.49,3.92,6.99
Brazil,Serie A,1987,2017,22-06-17,23:30,Ponte Preta,22,Cruzeiro,22,1,0,1,2.19,3.33,3.72,2.3,3.34,3.72,2.17,3.19,3.35
Brazil,Serie A,1988,2017,23-06-17,1:00,Flamengo RJ,14,Chapecoense-SC,14,5,1,1,1.5,4.42,7.69,1.53,4.42,7.69,1.48,4.13,6.73
Brazil,Serie A,1989,2017,23-06-17,1:00,Gremio,17,Coritiba,17,2,0,1,1.55,4.18,7.06,1.57,4.22,7.66,1.53,3.88,6.29
Brazil,Serie A,1990,2017,24-06-17,23:00,Santos,25,Sport Recife,25,0,1,2,1.44,4.55,8.98,1.49,4.7,8.98,1.45,4.16,7.28
Brazil,Serie A,1991,2017,25-06-17,15:00,Vasco,28,Atletico GO,28,1,0,1,1.56,4.2,6.95,1.57,4.3,7.2,1.54,3.94,6.1
Brazil,Serie A,1992,2017,25-06-17,20:00,Atletico-PR,4,Vitoria,4,4,1,1,1.85,3.59,4.85,1.86,3.64,5.35,1.78,3.43,4.65
Brazil,Serie A,1993,2017,25-06-17,20:00,Cruzeiro,12,Coritiba,12,2,0,1,1.59,3.99,6.85,1.59,4,7.27,1.56,3.71,6.32
Brazil,Serie A,1994,2017,25-06-17,20:00,Gremio,17,Corinthians,17,0,1,2,1.88,3.44,4.93,1.88,3.58,4.93,1.84,3.38,4.37
Brazil,Serie A,1995,2017,25-06-17,20:00,Ponte Preta,22,Palmeiras,22,1,2,2,2.81,3.36,2.7,2.95,3.36,2.7,2.74,3.15,2.58
Brazil,Serie A,1996,2017,25-06-17,20:00,Sao Paulo,26,Fluminense,26,1,1,0,1.71,3.95,5.3,1.75,4.05,5.4,1.68,3.74,4.85
Brazil,Serie A,1997,2017,25-06-17,22:30,Bahia,6,Flamengo RJ,6,0,1,2,2.74,3.41,2.73,2.77,3.48,2.75,2.6,3.28,2.62
Brazil,Serie A,1998,2017,25-06-17,23:00,Chapecoense-SC,8,Atletico-MG,8,0,1,2,1.74,3.92,5.16,1.77,3.98,5.16,1.72,3.7,4.61
Brazil,Serie A,1999,2017,27-06-17,0:00,Botafogo RJ,7,Avai,7,0,2,2,1.43,4.38,10.2,1.46,4.49,11.5,1.42,4.12,8.31
Brazil,Serie A,2000,2017,01-07-17,20:00,Palmeiras,21,Gremio,21,1,0,1,1.92,3.47,4.66,2.05,3.76,4.66,1.9,3.38,4.1
Brazil,Serie A,2001,2017,01-07-17,23:00,Atletico GO,2,Santos,2,1,1,0,2.72,3.29,2.83,2.8,3.4,2.88,2.63,3.14,2.7
Brazil,Serie A,2002,2017,02-07-17,20:00,Atletico-MG,3,Cruzeiro,3,3,1,1,2.49,3.41,3.03,2.52,3.41,3.2,2.38,3.2,2.98
Brazil,Serie A,2003,2017,02-07-17,20:00,Corinthians,9,Botafogo RJ,9,1,0,1,1.55,4.16,7.19,1.59,4.2,7.4,1.53,3.9,6.28
Brazil,Serie A,2004,2017,02-07-17,20:00,Flamengo RJ,14,Sao Paulo,14,2,0,1,1.61,4.08,6.28,1.66,4.1,6.28,1.59,3.81,5.7
Brazil,Serie A,2005,2017,02-07-17,20:00,Sport Recife,27,Atletico-PR,27,1,0,1,1.67,3.78,6.19,1.7,3.84,6.19,1.64,3.62,5.49
Brazil,Serie A,2006,2017,02-07-17,20:00,Vitoria,29,Bahia,29,0,0,0,2.57,3.3,3,2.67,3.3,3.16,2.47,3.1,2.92
Brazil,Serie A,2007,2017,02-07-17,23:00,Avai,5,Ponte Preta,5,0,0,0,2.93,3.01,2.84,2.99,3.05,2.87,2.81,2.91,2.7
Brazil,Serie A,2008,2017,02-07-17,23:00,Coritiba,10,Vasco,10,2,2,0,1.93,3.45,4.52,1.96,3.45,4.75,1.88,3.31,4.23
Brazil,Serie A,2009,2017,04-07-17,0:00,Fluminense,15,Chapecoense-SC,15,3,3,0,1.74,3.74,5.5,1.75,4,5.7,1.7,3.65,4.9
